cod_mun,n_dom_amostra,n_pes_amostra,dom_pond,pop_pond,a10b_parede_alvenaria,a11_adensamento,a12_proprio_quit,a13_alugado,a14_apartamento,a15_moradores,a16_com_criancas,a17_resp_mulher,a18_idade_resp,a19_rdpc_mediana,a19b_rdpc_media,a19c_rdpc_sm,a2_agua_rede,a20_rdpc_baixa,a22_energia,a23_esgoto_adeq,a25_urbano,a26_radio,a27_geladeira,a28_televisao,a29_automovel,a3_agua_dentro,a30_fogao_lenha,a31_telefone,a32_comodos,a33_dormitorios,a4_esgoto_rede,a5_esgoto_inadeq,a7_banheiro_excl,a7b_sem_banheiro,b1_alfabetizacao,b10_sem_instrucao,b11_alfab_resp,b1z_alfab_naonulo_15mais,b1z_alfab_naonulo_5a14,b1z_alfab_naonulo_geral,b2_analf_60mais,b3_freq_6a14,b4_freq_15a17,b6_fund_completo,b7_medio_completo,b8_superior_comp,c1_participacao,c10_raz_rend_sexo,c10a_rend_fem,c10b_rend_masc,c11_raz_rend_raca,c11a_rend_pretos_pardos,c11b_rend_brancos,c13_beneficio,c2_desocupacao,c3_ocupacao,c5_previdencia,c7_rend_trab_med,c8_rend_total_med,c9_sem_rendimento,d1a_branca,d1b_preta,d1c_amarela,d1d_parda,d2_idade_mediana,d3_envelhecimento,d5_pop_0a5,d6_pop_65mais,d7_razao_sexo,e1_nao_natural,e2_migrante_5anos,e3_estrangeiro,f1_tamanho_familia,f2_resp_mulher,f3_idade_resp
3523404,2390,10407,9319,41630,98.73,39.25,38.57,33.68,1.72,4.42,64.32,9,43.6,1246.75,1828.81,1.69,79.9,13.58,96.82,90.46,86.65,89.44,79.01,90.32,39.44,92.23,8.73,20.69,5.27,2.01,75.87,7.7,92.48,1.78,86.54,22.35,81.55,98.88,98.87,98.78,39.48,71.86,46.42,12.44,8.04,3.36,58.76,0.47,1784.63,3793.86,0.537,1795.52,3341,6.19,0.39,58.53,79.68,3052.95,3120.33,27.67,83.79,3.99,0.98,11.24,23,0.14,13.62,4.67,1.04,43.67,18.83,0.75,4.06,10.68,42.87
3523503,582,2515,1924,9218,85.6,45.53,38.05,23.54,0,4.58,67.88,8.1,44.16,652.07,1380.2,1.28,63.51,39.41,84.2,64.92,64.14,73.03,41.21,53.74,21,67.26,30.93,12.42,4.86,1.96,52.81,32.01,87.99,3.04,74.52,36.61,70.18,99.21,99.37,99.23,48.67,57.47,29.25,6.27,3.98,1.86,46.49,0.477,1676.69,3516.51,0.438,1490.52,3406.77,6.5,0.63,46.19,41.56,3281.03,3078.7,40.73,83.12,5.72,0.94,10.23,19,0.12,16.32,4.48,1.1,37.38,19.73,0.3,4.4,10.12,43.41
3523602,441,1825,1674,6929,96.48,33.63,42.11,34.47,0,4.02,57.83,10.5,45.78,956.37,1641.07,1.52,72.94,25.77,94.15,62.43,76.64,83.93,70.37,81.98,25.76,86.5,29.15,6.22,5.43,1.93,60.51,30.12,88.79,7.39,85.92,25.62,83.2,99.24,99.21,99.31,38.45,75.65,41.69,10.78,6.85,2.91,47.39,0.605,2007.67,3317.37,0.526,1654.22,3144.45,8.37,0.84,47,60.05,3020.73,2969.72,42.02,87.98,3.89,0.46,7.67,24,0.2,12,6.17,1.07,53.25,18.95,0.32,3.78,11.13,45.04
3523701,291,1275,1050,4916,98.29,35.81,48.48,14.86,0,4.65,66.19,8.26,44.21,562.08,938.18,0.87,60,44.06,88,32.38,60,84.55,31.58,54.57,24.57,67.14,46.48,8.38,5.5,2.21,31.52,64.1,94.25,3.61,83.67,27.48,77.39,98.59,99.36,98.96,45.87,55.25,36.62,5.78,2.77,1.48,46.85,0.482,1137.85,2360.19,0.558,1281.47,2298.09,6.54,0.76,46.49,35.26,2214.4,2113,40.96,82.49,10.34,0,7.17,20,0.12,15.4,4.56,1.07,33.03,12.93,0.16,4.33,10.93,43.12
3523800,308,1299,1267,5762,99.68,39.81,37.81,17.52,0,4.46,66.61,11.2,45.35,571,939.25,0.87,53.51,45.02,92.74,70.09,63.93,70.56,53.21,72.14,22.65,66.22,34.41,3.79,5.21,2.1,47.59,20.68,80.45,9.3,79.56,29.41,75.5,99.4,99.55,99.51,53.91,65.49,36.08,6.29,3.78,1.51,47.83,0.608,1348.8,2217.95,0.65,1385.56,2132.6,7.85,0.34,47.66,34.46,2020.01,2021.57,40.58,84.43,4.39,0,11.18,21,0.18,15.97,6.49,1.11,52.53,24.57,0.1,4.13,11.64,44.69
3523909,4311,18963,16435,74203,97.87,43.39,39.4,32.27,0.63,4.41,64.79,10.6,43.55,1173.72,1879.59,1.74,79.02,15.42,94.77,76.88,87.04,85.49,73.22,83.11,38.92,87.25,6.32,19.48,5.13,1.95,71.58,20.34,86.01,2.74,85.1,24.04,79.97,98.82,98.84,98.81,38.12,71.91,42.49,14.91,10.09,5.02,53.7,0.518,2040.01,3941.88,0.542,1980.16,3656.57,8.34,0.6,53.38,79.75,3277.17,3324.06,31.08,78.3,5.84,0.55,15.32,22,0.15,14.9,4.98,1.03,49.55,23.25,0.79,4.09,11.81,43.01
3524006,633,2356,2172,10189,98.62,42.59,19.84,16.85,0,4.44,70.4,3.1,41.87,783.22,1241.22,1.15,23.62,30.18,98.34,31.08,37.57,84.06,67.68,84.94,33.79,74.72,29.56,6.63,5.22,2.01,16.44,63.35,89.21,5.58,78.58,32.36,73.33,99.29,99.75,99.48,51.81,67.53,34.43,5.54,2.41,0.49,52.64,0.432,1289.74,2982.79,0.537,1515.94,2823.48,4.16,0.98,52.12,37.9,2508.01,2629.75,39.67,83.41,4.5,1.06,11.02,20,0.1,16.49,3.83,1.09,64.1,36.01,1.03,4.35,3.5,42.06
3524105,1682,7038,6510,27501,98.6,37.38,48.13,28.46,0.22,4.2,64.21,14.35,43.93,812.91,1647.19,1.52,82.3,30.12,94.38,79.86,85.82,78.17,61.34,76.87,29.13,82.58,13.26,15.31,5.63,2.06,74.82,17.68,90.37,2.48,85.65,23.27,81.92,99.1,97.8,98.67,40.59,69.85,49.87,14.77,11.14,6.09,53.02,0.465,1689.73,3631.38,0.415,1386.27,3340.71,5.03,0.54,52.73,54.76,2921.92,2998,34.78,76.53,7.73,2.4,13.34,22,0.13,13.88,4.36,0.97,36.64,9.69,0.27,4.05,15.67,43.55
3524204,315,1390,1221,5463,96.72,40.59,54.46,19.08,0,4.45,65.85,9.21,43.82,774.66,1503.52,1.39,79.85,26.29,86.9,34.73,80.18,76.33,50.04,63.96,22.93,81.98,29.98,7.97,5.39,2.02,30.79,60.03,83.12,5.21,79.7,31.03,76.57,98.76,99.32,98.76,55.46,63.3,30.81,5.05,3.24,0.73,55.87,0.318,1081.49,3404.72,0.457,1511.18,3304.85,4.65,0,55.87,22.46,2734.54,2696.77,33.16,67.65,8.37,1.1,22.87,20,0.12,14.17,4.36,1.06,25.41,7.88,0.24,4.11,13.23,43.14
3524303,2831,11621,11064,46981,99.46,32.81,46.98,29.02,0.14,4.18,62.73,11.3,44.07,1045.39,1719.27,1.59,83.4,16.97,97.23,89.27,89.1,86.66,80.13,85.93,39.94,87.81,8.53,21.17,5.76,2.13,79.22,8.75,92.34,1.96,86.13,23.32,82.57,99.23,99.1,99.2,33.11,78.04,48.68,18,13.18,5.73,53.71,0.471,1873.03,3979.18,0.495,1781.54,3597.48,4.69,0.69,53.33,66.87,3239.71,3289.59,33.07,81.32,5,1.36,12.32,23,0.18,13.32,5.66,1,38.57,13.43,0.78,3.9,12.82,43.47
3524402,6582,28007,26133,115738,97.7,51.34,41.2,34.2,0.74,4.39,68.87,11.44,41.3,1163.63,1836.88,1.7,69.94,18.18,94.55,81.78,93.43,85.62,71.6,83.93,33.06,81.36,2.7,13.66,4.62,1.79,68.97,16.09,88.54,2.03,87.48,21.64,80.89,99.17,98.55,98.89,40.89,76.08,55.05,17.2,9.73,3.48,46.83,0.424,1925.67,4536.62,0.639,2477.69,3879.33,8.04,0.61,46.55,80.64,3879.53,3700.51,35.24,80.34,3.68,1.16,14.82,21,0.09,15.71,3.25,1.01,53.87,21.21,0.81,4.13,13.38,40.83
3524501,202,918,783,3801,99.11,39.97,26.18,14.43,0,4.77,68.58,5.56,42.98,652.07,896.89,0.83,34.99,42.8,79.31,5.62,34.48,80.84,53.72,63.22,27.2,45.98,62.71,7.15,5.82,2.27,0,94,94.26,0.39,79.01,35.76,74.94,99.06,100,99.32,38.79,59.65,35.92,3.61,2.85,0.82,48.98,0.555,1229.5,2216.16,0.845,1802.44,2132.42,2.17,0,48.98,35,1993.92,2077.22,47.54,87.4,2.24,0,10.36,20,0.11,14.21,3.74,1.12,61.09,31.5,0.45,4.77,5.31,42.92
3524600,1526,7009,6093,28558,58.92,55.94,57.17,18.8,0.07,4.64,73.07,8.67,42.21,625.98,1045.49,0.97,51.55,42.37,72.35,47.43,59.59,67.85,35.9,38.51,17.47,52.93,26.75,4.79,4.15,1.77,16.03,43.37,81.38,9.56,71.81,43.4,67.19,99.22,97.43,98.37,69.7,65.37,41.7,7.98,4.96,1.94,43.7,0.587,1714.13,2921.06,0.68,1993.72,2931.71,3.29,1.26,43.15,59,2788.01,2714.18,45.52,73.61,1.98,0.2,24.2,18,0.07,20.03,3.19,1.08,35.99,17.61,0.21,4.44,9.87,41.81
3524709,845,3784,3290,15213,97.63,44.29,35.78,23.41,2.55,4.55,69.6,6.68,42.69,939.13,1730.04,1.6,58.97,21.27,96.57,58.54,63.07,84.79,75.17,83.16,35.03,82.36,16.97,10.79,5.43,2.05,49.15,35.82,83.06,5.61,80.74,29.94,76.56,99.17,98.58,99.06,50.05,69.86,33.93,10.67,7.01,1.52,54.8,0.694,2483.14,3579.39,0.469,1674.96,3573.06,4.96,0.74,54.39,61.95,2666.78,3245.68,31.26,81.48,2.3,0.79,15.43,21,0.12,14.63,4.33,1.09,55.11,24.46,0.78,4.16,8.89,41.83
3524808,2281,9996,8611,38601,87.78,36.74,51.91,25.03,0.05,4.45,68.54,10.22,43.56,678.15,1270.64,1.17,58.84,38.07,86.42,48.14,77.53,84.28,64.13,69.49,31.93,58.43,22.88,9.42,5.43,2.18,25.3,48.64,84.82,3.23,79.54,38.78,76.64,99.22,98.63,98.9,55.34,69.92,41.73,10.93,8.22,4.56,50.97,0.502,1648.4,3284.81,0.533,1612.49,3023.11,4.53,0.45,50.74,54.38,2935.3,2844.95,41.72,82.1,2.85,2.18,12.88,21,0.11,14.39,4,1.03,63.61,21.89,0.65,4.23,11.19,43.05
3524907,170,713,626,2872,84.66,44.57,29.87,14.22,0,4.62,64.38,2.96,44.57,626.59,1482.06,1.37,35.46,42.9,68.85,45.37,35.3,85.78,41.53,49.52,27.64,70.61,43.93,7.67,4.95,1.98,34.66,45.37,87.22,9.27,76.55,32.8,70.67,98.74,99.31,98.89,46.19,69.52,44.68,11.1,6.1,3.31,49.62,0.524,1695.28,3237.76,0.44,1386.73,3149.45,3.32,0,49.62,50.09,2824.12,2866.93,35.97,85.45,1.32,0.14,13.09,20,0.12,15.91,4.63,1.12,45.54,25.53,0.24,4.53,4.11,43.9
3525003,1989,8886,7877,36043,93.6,67.99,52.3,28.41,4.76,4.58,73.99,11.28,37.98,936.5,1184.38,1.09,73.82,20.11,96.56,10.3,100,78.65,57.98,74.91,14.1,58.67,0.72,5.4,3.54,1.49,0,87.86,76,1.83,82.4,32.3,74.96,98.6,97.86,98.25,54.39,75.29,40.62,7.37,2.82,0.85,50.65,0.538,1620.16,3014.07,0.863,2383.85,2760.73,3.67,1.1,50.1,82.49,2654.18,2635.72,36.95,61.77,8.28,0.65,29.3,19,0.05,18.99,1.86,1.05,76.9,42.61,0.5,4.36,12.56,37.69
3525102,1091,4638,4436,19668,99.93,40.11,44.3,27.98,0,4.39,67.36,10.96,43.9,808.56,1446.26,1.34,80.59,25.1,97.27,92.09,81.02,83.94,70.95,86.52,28.97,90.24,18.01,13.12,5.5,2.04,70.54,5.46,94.01,2.42,83.48,24.99,79.98,99.45,98.75,99.1,47.5,67.69,42.25,9.99,7.68,3.49,56.16,0.394,1285.41,3262.21,0.459,1381.93,3011.03,5.1,0.15,56.07,47.42,2752.11,2682.89,32.54,80.08,6.35,0.14,13.44,22,0.14,13.91,4.55,1.06,37.27,15.01,0.24,4.07,12.96,43.02
3525201,380,1547,1371,6238,98.54,39.75,32.09,12.69,0,4.41,65.21,4.2,43.87,695.54,1178.28,1.09,23.12,34.92,84.32,44.64,22.17,87.32,52.84,72.2,38.35,72.36,32.41,5.71,5.11,2.03,23.56,51.97,90.78,3.35,83.57,31.43,79.08,99.33,94.9,98.09,55.12,67.31,31.34,8.54,4.2,1.45,49.56,0.622,1797.45,2888.68,0.536,1497.94,2793.66,3.95,1.26,48.94,72.36,2521.37,2701.21,40.38,81.78,3.31,2.36,12.54,21,0.14,15.61,5.13,1.1,50.8,31.35,1.06,4.06,4.32,43.31
3525300,4232,18489,16763,74012,93.81,38.59,40.82,32.34,0.45,4.36,62.89,10.63,45.21,1097.47,1641.01,1.52,87.05,15.85,97.64,87.48,85.86,92.89,83.78,88.32,36.85,87.13,8.03,22.74,5.57,2.07,84.91,9.44,88.48,2.97,83.99,26.93,79.93,98.78,98.65,98.72,40.4,68.68,44.87,15.79,11.22,4.23,55.67,0.529,1807.86,3415.74,0.548,1673.6,3054.85,6.64,0.83,55.2,78.06,2835.33,2868.63,30.81,86.09,4.95,0.15,8.81,23,0.18,13.06,5.54,1.01,35.39,14.47,0.5,4.03,11.87,44.48
3525409,151,621,542,2564,96.13,46.13,54.43,12.36,0,4.77,69.19,4.56,41.65,521.65,803.79,0.74,54.24,54.06,72.69,36.9,61.81,76.94,33.39,41.88,24.17,37.08,60.89,7.56,4.86,1.99,0,52.03,84.94,11.58,79.42,31.62,76.11,99.19,99.17,98.95,42.11,67.28,32.31,3.98,3.2,1.55,45.69,0.541,1069.46,1978.1,0.59,1184.77,2009.04,4.75,0,45.69,25.45,1962.62,1841.39,43.38,73.56,4.37,0.74,21.33,20,0.07,16.22,2.73,1.08,58.23,22.54,0.74,4.13,7.25,41.79
3525508,478,2059,1806,7754,86.82,34.05,44.85,17,0,4.19,60.19,12.69,46.48,653.37,1092.23,1.01,46.29,39.93,70.21,51.16,43.24,85.3,26.94,49.58,29.51,60.13,58.35,6.51,4.89,1.95,45.51,23.59,70.54,25.25,72.48,41.86,68.59,99.67,100,99.78,58.48,49.72,20.5,5.47,2.69,0.9,54.44,0.438,1149.16,2622.21,0.654,1534.04,2345.17,4.66,0,54.44,35.36,2152.45,2282.97,37.19,91.73,1.33,0.31,6.63,22,0.18,13.19,5.99,1.14,24.35,12.96,0.04,4.03,13.47,45.97
3525607,180,845,634,2850,23.66,42.9,32.65,9.31,0,4.49,57.41,6.04,42.51,565.12,829.48,0.77,31.23,46.85,55.05,0,30.91,81.86,26.18,34.7,25.6,44.95,71.45,2.52,5.17,1.94,0,94.48,85.9,5.55,77.95,33.97,76.34,99.62,99.56,99.65,47.45,75.86,37.97,3.91,3.5,1,53.01,0.584,1194.61,2044.78,0.669,1405.44,2101.46,2.64,0.26,52.87,14.04,1779.09,1881.04,45.72,67.79,1.89,0.35,29.96,20,0.09,13.96,3.19,1.11,68.39,41.03,1.4,4.41,6.04,42.51
3525706,1285,5539,5193,22968,97.55,34.03,41.31,23.28,0,4.43,65.24,8.79,43.35,652.07,1085.47,1,50.07,39.78,81.86,39.3,63.72,75.42,58.4,61.08,25.67,61.41,27.94,4.39,5.57,2.1,38.88,57.9,91.37,2.77,78.46,38.28,76.08,99.21,99.41,99.25,62.62,72.06,45.74,8.84,6.26,2.37,51.96,0.502,1421.74,2832.69,0.64,1670.04,2608,3.97,0.27,51.81,45.69,2561.72,2493.42,43.37,87.68,2.72,0.11,9.49,21,0.13,14.22,4.44,1.07,32.81,12.96,0.26,4.2,10.3,42.76
3525805,255,1177,911,4590,36.55,51.71,39.74,25.36,0,5.01,73.33,7.07,44.13,534.7,858.13,0.79,49.18,53.02,86.61,8.89,46.1,83.53,32.93,44.57,11.56,25.91,55.54,3.84,4.88,2.04,0,87.16,85.73,3.95,67.33,50.91,63.81,99.28,98.82,98.98,69.96,64.96,17.27,4.3,2.59,1.47,55.21,0.674,1164.27,1728.16,0.692,1195.01,1727.05,2.3,0,55.21,9.07,1543.29,1578.13,35.09,56.38,9.59,1.62,32.42,17,0.09,15.99,3.66,1.06,66.64,29.22,0.33,4.73,9.27,43.2
3525904,15270,64147,60569,258809,94.41,46.7,46.89,31.1,1.72,4.22,63,10.64,42.96,1476.15,2284.01,2.11,80.46,8.7,97.97,83.03,87.04,88.19,82.76,88.99,42.2,89.13,2.67,21.32,4.67,1.8,74.84,15.49,84.3,1.42,88.24,20.87,83.56,99.43,98.62,99.19,36.24,78.98,47.98,16.51,9.69,4.02,52.17,0.434,2177.18,5014.11,0.522,2276.17,4360.73,8.51,0.62,51.84,85.93,3824.53,4064.02,30.9,83.39,4,0.93,11.68,23,0.14,13.77,4.41,1.02,54.64,18.89,1.16,3.96,12.1,42.48
3526001,1182,5153,4462,21373,28.04,37.79,45.2,15.96,0,4.76,69.99,8.67,44.15,563.01,972.05,0.9,55.92,47.82,83.86,34.04,55.29,84.93,58.32,66.41,29.73,46.52,34.81,10.34,5.41,2.35,32.32,57.83,78.54,8.33,78.62,41.36,76.25,98.76,98.57,98.63,63.14,76.63,49.04,8.99,6.68,3.33,52.23,0.486,1302.19,2677.63,0.607,1441.01,2374.13,4.11,0.38,52.03,32.66,2421.14,2346.16,46.85,70.25,4.16,4.3,21.28,20,0.13,13.43,4.52,1.06,62.62,18.73,0.66,4.45,9.54,43.76
3526100,853,4036,3165,15161,57.92,57.43,48.61,16.87,0.09,4.75,71.63,8.38,43.91,541.22,1315.61,1.22,47.2,49.97,58.74,40.06,51.79,74,32.47,33.22,18.08,51.77,37.24,3.06,4.09,1.8,15.73,42.4,77.38,17.25,71.75,44.17,66.02,99.5,98.64,99.16,66.05,59.09,37.35,6.13,3.55,0.89,43.48,0.615,1843.2,2998.4,0.92,2516.13,2734.98,3.99,0.9,43.09,62.82,2957.98,2807.63,46.76,55.99,3.9,2.84,37.27,17,0.08,18.99,3.34,1.1,47.68,20.62,0.9,4.49,9.47,43.13
3526209,950,4140,2842,12497,77.41,54.3,45.96,9.89,0,4.33,67.45,8.48,43.08,521.65,1052.88,0.97,18.93,51.31,64.95,33.36,67.42,78.61,29.33,45.29,21.82,40.96,47.22,4.44,4.02,1.65,0,53.3,80.69,13.54,62.16,56.78,58.04,99.66,98.55,99.07,72.87,54.54,29.78,6.72,3.67,1.45,46.66,0.586,1569.87,2677.24,0.629,1673.51,2661.4,1.66,0.12,46.6,42.64,2377.73,2500.72,43.62,82.08,3.95,0.95,13.02,18,0.07,18.37,3.09,1.12,43.1,23.89,0.81,4.2,9.37,42.64
3526308,250,1264,987,4441,72.75,33.43,71.33,6.08,0,4.53,61.8,11.57,47.26,434.71,611.95,0.57,25.23,63.02,35.36,8.21,33.43,80.02,11.68,24.82,17.12,39.61,75.99,5.18,5.38,2.13,0,55.62,62.64,36.54,68.31,46.52,64.39,99.39,100,99.59,69.04,64.56,32.87,4.39,2.91,1.59,39.35,0.998,1581.65,1584.41,0.621,1053.8,1697.21,5.78,0,39.35,22.97,1631.76,1583.98,51.84,85.93,3.06,0,11.01,18,0.11,16.14,4.49,1.08,12.52,6.62,0,4.58,11.7,47.09
3526407,848,3797,3447,15172,93.84,34.38,56.6,24.17,0.61,4.27,62,11.27,47.66,953.14,1435.73,1.33,78.47,21.01,92.69,74.35,79.29,86.8,71.48,85.81,36.48,86.86,13.14,23.15,5.75,2,54.66,21.5,92.1,4.18,85.99,25.74,83.59,99.21,99.23,99.2,39.23,72.79,41.75,11.98,8.82,3.41,49.79,0.559,1645.92,2943.5,0.553,1472.75,2665.22,9.1,0.23,49.68,64.87,2516.07,2547.8,35.8,89.37,5.35,0.08,5.2,25,0.21,11.71,6.2,1.06,32.59,16.97,0.17,3.87,12.34,46.64
3526506,375,1600,1323,6159,49.43,36.58,51.93,14.13,0,4.64,63.64,8.88,46.09,560.78,1719.43,1.59,52.23,45.27,88.06,19.43,60.02,89.42,59.64,55.71,24.04,59.41,34.69,9.67,5.84,2.22,18.22,78.99,93.07,1.6,73.39,45.74,70.97,99.37,98.07,98.83,74.46,64.51,38.19,7.17,5.01,1.49,49.1,0.259,1168.2,4503.17,0.433,1719.04,3969.85,4.23,0,49.1,21.56,3954.34,3697.17,44.29,78.05,7.61,1.17,13.17,21,0.15,12.28,5.15,1.05,51.84,11.1,1.25,4.28,10.22,45.92
3526605,174,800,700,3674,94.14,55,35.43,14.71,0,5.09,71.71,8.64,45.2,548.58,776.02,0.72,52.57,47.19,86.14,37,54.29,86.43,36.73,65.86,15.06,66.86,30.86,4.43,4.93,1.93,29.29,59.57,92.66,3.45,76.74,32.77,70.76,99.15,100,99.4,56.84,68.82,28.17,6.11,4.05,1.18,44.62,0.533,1077.09,2019.08,0.637,1209.93,1900.04,6.58,3.71,42.96,53.49,1927.51,1870.65,44.06,81.72,4.44,1.36,12.48,17,0.08,17.09,3.29,1.09,44.83,19.3,0.52,4.81,9.19,44.18
3526704,2612,11531,10424,46253,99.68,38.81,47.34,29.71,1.79,4.4,69.06,9.87,42.21,978.1,1590.36,1.47,85.41,19.68,97.27,90.28,89.48,88.28,71.08,84.81,33.97,85.18,10.02,20.01,5.43,2.09,76.46,8.76,88.26,0.71,83.35,25.65,77.9,99.38,96.95,98.54,47.48,66.13,38.86,11.17,7.87,2.86,55.34,0.59,2008.19,3404.94,0.602,1912.11,3177.04,4.46,0.39,55.12,67.28,2893.35,2994.14,33.05,86.23,4.75,0.22,8.8,21,0.11,14.64,3.89,1.05,41.76,15.7,0.26,4.09,10.45,41.66
3526803,1829,8481,7319,35011,96.6,45.06,35.72,24.8,0,4.72,70.95,9.52,42.93,912.89,1734.58,1.6,85.11,20.94,96.05,89.68,84.77,84.95,70.76,79.34,26.91,87.2,12.57,15.91,5.4,2.09,83.21,7.57,88.82,2.6,81.21,29.79,76.82,99.44,97.35,98.54,48.99,69.25,34.76,9.61,6.98,2.76,55.58,0.367,1498.89,4089.13,0.471,1751.4,3720.22,4.26,0.21,55.47,61.09,2655.55,3335.19,32.38,80.23,4.72,0.1,14.95,21,0.11,16.36,4.12,1.05,46.63,21.17,0.21,4.36,11.03,42.42
3526902,8413,37008,33300,150561,97.54,46.54,48.18,32.03,1.02,4.48,67.56,9.5,42.68,1097.43,1769.35,1.63,88.99,14.91,95.77,90.2,91.53,88.57,75.3,82.2,36.7,88.48,3.6,21.39,5,1.92,78.97,8.59,86.4,1.03,86.23,23.2,80.93,99.44,98.53,99.09,40.63,72.54,40.71,13.27,8.58,3,53.18,0.447,1783.66,3992.27,0.533,1912.98,3586.67,4.94,0.2,53.08,76.54,3159.54,3316.03,32.98,83.17,5.13,0.25,11.45,22,0.12,14.22,4.09,1.03,50.4,21.48,0.34,4.16,10.25,42.1
3527009,179,824,747,3213,99.33,43.24,43.37,24.9,0.67,4.29,59.3,11.76,46,878.33,1399.15,1.29,73.36,26.28,91.16,2.95,84.2,78.2,61.1,74.56,37.42,83.89,19.28,13.79,5.16,1.92,0,88.35,88.31,8.74,81.5,28.3,80.49,99.54,100,99.69,38.46,69.44,40.62,10.06,5.8,3.35,46.72,0.513,1570.95,3060.65,0.507,1385.12,2731.42,5.81,0.25,46.6,66.1,2450.22,2648.8,37.57,89.62,3.4,0.69,6.29,24,0.18,12.06,5.76,1.09,40.74,20,1.03,3.98,12.87,45.52
3527108,2948,12678,11564,51038,70.59,34.21,49.45,28.94,0.67,4.29,60.69,15.34,45.71,899.85,1824.01,1.69,88.45,25.67,97.01,76.68,90.11,89.11,77.1,86.92,34,80.41,8.97,17.99,5.7,2.11,69.38,22.33,88.09,0.97,86.14,27.88,81.75,98.53,99.28,98.75,40.64,79.56,66.08,21.55,14.86,6.43,51.96,0.481,1960.01,4070.89,0.428,1619.79,3785.68,6.58,0.39,51.76,61.4,3235.24,3309.01,33.64,67.17,7.51,4.32,21,23,0.18,12.32,5.63,0.98,48.15,14.24,1.26,3.99,16.91,44.92
3527207,3127,14502,12327,57369,98.37,44,50.62,31.1,1.59,4.6,66.92,17.52,45.35,912.89,1720.05,1.59,74.16,26.37,91.55,80.37,92.84,83.15,65.61,79.01,27.63,78.74,7.21,18.21,5.54,2.01,66.48,15.47,87.21,4.26,87.64,20.81,81.72,99.22,99.06,99.11,35.25,79.06,58.29,20.43,12.78,4.94,45.93,0.469,1855.89,3953.47,0.501,1838.83,3670.78,9.77,1.01,45.47,66.53,3173.91,3210.78,36.62,76.06,7.51,0.25,16.18,21,0.14,14.68,4.74,0.98,42.14,13.38,0.5,4.22,19.65,44.24
3527306,534,2479,2149,10322,98.28,46.11,42.59,20.36,0.19,4.71,71.38,5.78,42.76,935.91,1297.43,1.2,47.56,24.03,99.26,59.38,79.8,82.55,75.85,85.53,38.68,87.58,15.08,15.35,5.03,2.03,48.67,38.99,93.48,1.64,82.9,27.03,77.37,99.3,98.94,99.11,52.09,73.25,44.03,7.07,3.48,0.97,56.62,0.501,1499.84,2993.33,0.625,1725.99,2759.81,4.36,0.47,56.36,70.3,2505.98,2568.97,33.33,83.96,6.34,0.13,9.57,21,0.12,15.02,4.09,1.07,62.68,30.39,0.19,4.46,7.3,41.99
3527405,1068,4770,4056,18709,33.04,36.98,48.99,20.19,0,4.58,67.68,10.27,44.48,628.59,1301.96,1.2,65.63,42.02,81.36,23.94,71.57,84.66,58.6,65.18,28.33,52.84,22.16,16.07,5.41,2.22,20.54,70.71,84.46,5.49,76.46,37.31,74.35,98.97,98.5,98.79,61.74,73.5,44.27,10.3,7.24,3.29,54.06,0.485,1474.31,3042.74,0.511,1494.06,2922.39,4.29,0.21,53.95,38.98,2673.35,2624.03,40.69,66.8,3.72,3.66,25.82,21,0.14,14.34,5.16,1.04,62.39,20.31,1.33,4.25,11.3,44.06
3527504,141,669,575,2624,43.3,44.17,28.87,10.61,0,4.56,68,7.84,43.32,554.13,823.01,0.76,40.52,47.48,86.09,41.39,40,75.3,39.13,50.26,15.13,33.04,60,5.57,4.91,2.02,30.43,47.65,75.13,10.96,75.81,40.28,74.57,99.69,98.63,99.2,52.98,69.45,21.11,3.52,2.78,0.19,60.95,0.705,1183.37,1679.38,0.797,1261.51,1583.57,2.86,0,60.95,20.03,1471.4,1527.75,28.92,85.16,3.13,0,11.71,20,0.11,15.55,4.27,1.06,56.59,16.84,1.18,4.23,12.1,43.21
3527603,175,817,642,2926,98.13,46.73,26.48,15.89,0,4.62,69.94,5.12,43.65,847.6,1122.83,1.04,67.6,22.41,88.47,68.07,44.08,79.28,65.73,69.48,30.37,82.4,54.83,14.58,5.63,1.98,49.38,20.09,82.87,11.84,78.16,30.33,71.9,98.53,99.17,98.87,59.51,72.84,39.47,7.92,4.5,0.92,55.78,0.762,1674.18,2197.11,0.743,1705.87,2296.26,5.17,0,55.78,24.56,2027.28,2072.34,32.35,63.4,6.73,0.24,29.63,20,0.12,14.22,4.27,1.19,51.78,28.25,1.03,4.25,6.69,43.45
3527702,191,931,772,3865,66.32,46.37,60.75,12.95,0,4.92,73.83,9.59,43.39,515.8,663.81,0.61,58.94,57.77,62.44,1.17,64.38,74.61,33.16,43.39,16.1,36.14,38.34,2.33,5.47,2.13,0,88.99,84.59,9.84,75.08,56.01,73.5,100,99.71,99.79,80.3,70.9,36.42,4.37,3.76,1.21,50.98,0.675,1284.89,1904.1,0.817,1524.44,1866.92,2.86,0,50.98,11.51,1807.74,1754.03,47.55,68.46,1.03,0.08,30.43,18,0.09,14.46,3.47,1.05,56.3,15.87,0.62,4.79,9.95,43.18
