cod_mun,n_dom_amostra,n_pes_amostra,dom_pond,pop_pond,a10b_parede_alvenaria,a11_adensamento,a13_alugado,a14_apartamento,a15_moradores,a16_com_criancas,a17_resp_mulher,a18_idade_resp,a19_rdpc_mediana,a19b_rdpc_media,a19c_rdpc_sm,a19z_v2012_naonulo,a2_agua_rede,a20_rdpc_baixa,a21b_com_defic_1991,a22_energia,a23_esgoto_adeq,a3_agua_dentro,a4_esgoto_rede,a5_esgoto_inadeq,a6_lixo_coletado,a7_banheiro_excl,a8_saneamento_ok,a9_maq_lavar,b1_alfabetizacao,b10_sem_instrucao,b11_alfab_resp,b1z_alfab_naonulo_15mais,b1z_alfab_naonulo_5a14,b1z_alfab_naonulo_geral,b2_analf_60mais,b3_freq_6a14,b3z_grau_ambos_nulos,b3z_v0324_naonulo,b4_freq_15a17,b6_fund_completo,b7_medio_completo,b8_superior_comp,b9_anos_estudo,b9z_estudo_acima17,c1_participacao,c10_raz_rend_sexo,c10a_rend_fem,c10b_rend_masc,c11_raz_rend_raca,c11a_rend_pretos_pardos,c11b_rend_brancos,c13_beneficio,c2_desocupacao,c3_ocupacao,c4_carteira,c5_previdencia,c6_domestico,c7_rend_trab_med,c8_rend_total_med,c8z_faixa_sm,c8z_valor_sm,c9_sem_rendimento,c9z_rend_naonulo_14mais,d10c_deficiencia_1991,d1a_branca,d1b_preta,d1c_amarela,d1d_parda,d1e_indigena_raca,d2_idade_mediana,d3_envelhecimento,d5_pop_0a5,d6_pop_65mais,d7_razao_sexo,e1_nao_natural,e2_migrante_5anos,e2z_v0318_naonulo,e3_estrangeiro,f1_tamanho_familia,f2_resp_mulher,f3_idade_resp
5215306,665,2620,3213.99999336,12470.99997378,99.02,19.21,7.56,0,3.88,59.05,13.46,44.71,378.98,707.6,0.76,96.2,44.16,52.32,3.65,62.1,0,63.63,0,14.3,28.76,83.67,0,32.84,83.29,21.48,80.59,100,100,89.54,45.85,78.02,0,100,37.85,12.86,7.96,1.23,3.58,0.6,55.2,0.473,780.21,1648.76,1.09,1491.87,1368.27,8.24,2.97,53.56,29.38,33.84,6.06,1445.75,1435,1.84,1.53,42.61,98.47,1.07,49.07,1.56,0,49.37,0,23,0.16,12.62,4.95,1.11,18.06,11.1,27.69,0,3.71,15.08,43.84
5215405,224,897,1063.99999778,4258.99999097,99.69,20.85,6.4,0,4,60.51,15.98,44.75,501.59,882.35,0.94,93.14,42.97,35.93,4.29,80,0,44.74,0,52.65,29.3,47.14,0,40.02,72.31,33.24,71.69,100,100,89.93,75.41,75.22,0,100,42.7,17.26,7.68,1.63,3.38,0.23,54.45,0.348,778.79,2240.68,0.816,1677.56,2055.67,9.18,1.65,53.55,19.28,18.22,2.9,2039.26,1903.86,2.12,2.03,40.15,97.58,1.26,56.43,1.47,0,42.09,0,23,0.14,11.87,4.31,1.09,40.99,21.75,49.18,0,3.81,17.66,44.15
5215504,212,793,996.99999795,3702.99999245,98.94,15.41,9.99,0,3.71,55.9,13.78,46.67,378.98,745.3,0.8,100,64.47,60.01,3.28,77.25,0.4,70.45,0,23.04,56.1,76.06,0,47.51,85.43,15.52,85.03,100,100,92.11,50.71,89.96,0,100,80.93,17.15,10.94,0.93,3.98,0.27,54.92,0.521,1059.95,2034.91,3.197,3846.79,1203.23,10.82,5.83,51.72,49.4,44.34,6.84,1826.97,1790.35,1.63,1.91,39.61,100,0.88,79.04,0.55,0,20.41,0,24,0.17,9.57,5.27,1.13,17.35,8.13,21.82,0,3.53,15.35,45.76
5215603,400,1814,3743.999996,16499.99998194,88.94,32.78,8.18,0.2,4.41,70.84,15.86,43.4,346.4,570.96,0.61,98.72,36.09,59.66,6.26,58.75,0,44.47,0,36.46,6.12,62.38,0,16.58,71.92,37.62,68.41,100,100,87.05,63.24,71,0,100,49.92,10.47,5.3,1.04,2.8,0.61,52.33,0.739,1031.26,1395.43,0.707,1174.02,1659.72,8.99,5.29,49.57,33.29,27.41,12.46,1343.46,1305.85,1.68,1.39,42.35,99.53,1.5,29.52,5.5,0,64.95,0.02,18,0.09,15.91,3.81,1.09,47.26,20.1,55.59,0,4.13,19.23,42.21
5215652,165,617,816.99999833,3173.99999373,73.18,24.74,6.72,0,3.88,66.49,9.87,41.89,334.39,539.57,0.58,99.57,46.83,68.9,3.5,50.14,0.17,41.55,0,30.51,14.32,67.23,0,28.23,73.61,36.55,67.9,100,100,87.05,75.81,73.2,0,100,49.06,10.13,3.48,0.64,2.77,0,52.66,0.496,644.2,1297.98,0.842,1067.19,1267.23,5.18,3.15,51,27.87,23.95,3.38,1160.61,1185.16,1.5,1.27,44.76,99.84,0.9,64.3,1.77,0,33.93,0,22,0.11,14.98,3.95,1.07,31.57,19.99,39.61,0,3.78,12.13,41.56
5215702,435,1709,4400.99999559,16634.99998256,95.26,13.51,11.51,0,3.78,62.46,14.59,43.34,480.89,952.54,1.02,99.12,26.4,44.47,6,87.29,0.27,69.57,0.27,15.73,44.43,78.76,0.27,45.91,77.49,27.52,76.55,100,100,90.28,60.94,87.39,0,100,68.75,17.25,10.27,1.13,3.69,0.18,59.23,0.395,800.62,2027.83,0.773,1522.43,1969.98,9.03,2.96,57.47,27.74,29.98,10.37,1681.47,1682.91,2.12,1.8,36.43,99.62,1.93,36.82,1.41,0.05,61.72,0,23,0.14,12.09,4.51,1.07,37.18,10.71,45.55,0,3.64,17.41,42.79
5215801,130,431,651.99999866,2122.99999571,99.57,20.52,14.62,0,3.26,57.09,20.65,46.96,401.27,590.73,0.63,99.09,69.8,52.12,11.67,96.47,0,72.61,0,3,57.2,92.14,0,37.93,79.84,25.44,77.45,100,100,90.01,56.21,90.88,0,100,47.33,21.98,11.83,1.25,4.11,0,52.07,0.383,592.15,1545.12,1.036,1229.6,1187.22,16.11,3.89,50.05,30.81,40.06,10.95,1183.63,1209.66,1.54,1.29,33.98,99.62,5.56,45.83,1.72,0,52.45,0,25,0.25,12.98,7.79,1.03,69.89,27.84,85.04,0,3.31,22.13,45.13
5215900,216,918,960.99999784,3628.99999081,96.42,19.32,7.73,0,3.78,58.16,11.58,46.01,364.12,710.25,0.76,99.39,36.38,54.54,2.78,83.85,0.39,56.87,0,25.68,19,72.72,0,44.85,75.77,26.96,74.14,100,100,89.69,74.28,82.23,0,100,61.48,11.68,5.29,0.79,3.36,0.13,51.33,0.377,625.75,1658.67,0.746,1263.24,1693.13,8.19,0.82,50.91,32.56,19.23,2.83,1564.33,1483.42,1.86,1.58,40.04,99.78,0.74,56.48,1.27,0,42.25,0,24,0.2,11.82,6.01,1.09,37.14,11.05,44.59,0,3.63,14.56,45.43
5216007,120,422,690.99999878,2500.99999572,92.23,10.88,3.87,0,3.62,55.98,13.02,45.7,557.32,855,0.91,98.86,54.03,41.1,5.28,84.95,0,80.2,0,26.37,50.24,73.63,0,48.65,81.92,23.98,82.45,100,100,89.7,37.81,83.41,0,100,53,19.86,11.3,1.69,4.05,0,47.76,0.601,1194.4,1986,0.726,1472.32,2027.47,10.37,0,47.76,27.68,18.56,1.95,1929.63,1803.9,2.35,1.93,42.41,99.56,1.46,59.44,2.55,0,38.02,0,24,0.19,11.76,5.98,1.15,28.18,11.61,35.59,0,3.6,12.95,45.57
5216304,411,1554,1991.99999595,7478.99998457,90.52,12.99,13.9,0,3.75,61.29,16.53,44.76,445.86,851.01,0.91,98.9,84.09,45.96,4.35,91.44,61.02,86.84,60.4,9.19,69.23,96.79,59.42,29.96,77.64,27.12,76.78,100,100,89.76,60.83,75.72,0,100,41.38,18.58,10.94,1.55,3.79,0.5,52.49,0.672,1336.41,1987.96,0.616,1342.34,2179.88,9.8,7.56,48.52,31.46,34.82,10.91,1793.69,1799.38,2.21,1.92,39.9,99.59,1.26,60.58,7.99,0.12,31.32,0,24,0.18,11.53,5.59,1.02,45.27,12.29,53.35,0.14,3.43,20.72,43.22
5216403,495,1867,2526.99999511,9831.99998169,86.43,20.11,9.18,0.1,3.89,67.46,12.96,41.39,445.86,817.04,0.87,99.55,68.14,48.08,4.14,82.03,51.73,68.43,0,20.84,52.03,87.04,43.25,32.78,74.69,35,71.41,100,100,88.75,59.69,69.11,0,100,43.46,14.95,8.89,1.52,3.25,0.24,53.24,0.591,1199.19,2027.45,0.939,1804.99,1922.96,5.95,4,51.12,26.01,26.41,6.18,1757.94,1849.66,2.22,1.98,42.67,99.83,1.13,37.81,10.42,0.35,51.43,0,22,0.1,13.53,3.3,1.07,31.17,16.65,37.74,0,3.78,14.18,40.84
5216809,278,1139,2731.99999724,10740.99998883,95.1,18.65,7.24,0,3.93,64.68,13.62,44.55,371.55,528.39,0.56,81.72,42.3,48.32,4.91,71.2,0.95,54.59,0,58.26,40.49,41.32,0.48,32.27,74.84,32.13,73.15,100,100,90.44,63.89,70.8,0,100,59.87,17.45,9.06,0.26,3.57,0.07,52.95,0.469,661.87,1412.28,0.735,1128.73,1536.5,8.91,1.96,51.91,17.73,16.87,6.31,1267.58,1205.46,1.51,1.29,40.79,91.94,1.24,20.06,2.36,0.12,77.46,0,23,0.15,11.24,4.76,1.08,14.91,4.43,18.52,0,3.92,13.84,44.4
5216908,251,1107,1147.99999753,4844.99998902,74.42,24.26,3.66,0,4.22,66.51,7.95,42.74,298.73,648.7,0.69,98.82,24.66,68.45,4.39,32.98,10.47,23.65,0,56.4,15.95,40.33,8.96,18.33,72.76,37.01,69.43,100,100,88.11,65.89,68.74,0,100,27.05,11.18,3.67,0.19,2.8,0.25,54.41,0.467,747.35,1601.37,1.042,1459.2,1400.72,6.7,1.77,53.45,23.48,16.13,4.24,1378.27,1440.94,1.71,1.54,44.91,99.58,1.13,30.97,2.57,0,66.46,0,21,0.1,13.65,3.56,1.22,36.23,19.44,48.96,0,3.99,10.68,41.91
5217104,781,2980,6916.99999226,25272.99997034,97.48,17.61,12.93,0,3.65,59.83,15.5,44.87,423.57,984.1,1.05,97.23,28.07,48.58,5.73,86.44,0,73.22,0,38.46,39.46,70.49,0,34.06,80.93,25.47,79.64,100,100,90.85,55.9,82.55,0,100,66.32,20.2,11.74,2.05,4.09,0.21,57.16,0.478,1144.14,2391.97,0.514,1246.86,2426.64,9.83,4.95,54.33,25.83,31.34,7.23,2012.95,2055.79,2.23,2.2,38.55,98.94,1.92,69.12,2,0.08,28.79,0.02,24,0.17,11.14,5.23,1.1,28.84,10.96,36.24,0.09,3.51,18.05,44.13
5217203,330,1293,3262.99999668,12809.99998681,75.1,17.76,11.83,0,3.93,65.23,15.93,43.97,334.39,837.84,0.89,99.7,53.58,57.71,6.52,77.34,0,47.42,0,24.98,30.38,76.6,0,22.27,75.06,30.27,70.73,100,100,89.43,66.78,78.04,0,100,48.28,15.85,9,0.74,3.44,0.14,54.43,0.527,1074.17,2038.27,0.607,1493.6,2462.25,7.36,1.87,53.41,22.23,28.09,7.39,1839.2,1763.76,1.9,1.88,39.46,99.89,1.93,27.92,3.79,0.03,68.27,0,22,0.14,13.1,4.61,1.06,44.36,17.57,53.58,0.05,3.63,20.88,42.7
5217302,635,2562,6298.99999368,25055.9999747,98.5,18.43,5.3,0,3.98,66.94,13.11,43.67,334.39,621.77,0.66,97.1,38.06,61.78,5.25,57.29,7.93,53.62,4.62,36.68,22.09,66.5,5.24,35.85,71.95,37.34,69.79,100,100,88.97,61.44,61.75,0,100,38.18,12.73,7.42,0.69,2.98,0.08,54.17,0.599,816.05,1361.99,0.951,1207.27,1269.14,8.97,3.22,52.43,23.12,23.54,5.09,1196.54,1244.65,1.49,1.33,40.92,98.71,1.69,49.85,3.25,0.1,46.28,0.53,22,0.14,13.07,4.72,1.11,11.43,6.71,16.07,0.12,3.88,14.36,43.19
5217401,588,2232,5905.99999423,22130.99997814,99.05,15.28,14.76,0,3.75,61.45,17.77,45.63,520.17,1142.2,1.22,99.66,86.76,40.76,5.62,93.23,12.31,79.92,12.16,8.62,58.17,88.79,11.36,40.2,85.45,19.63,83.41,100,100,90.38,50.58,83.12,0,100,61.73,24.9,13.05,1.32,4.59,0.29,55.77,0.673,1479.05,2197.92,0.568,1414.46,2490.38,13.93,3.41,53.87,43.05,47.07,8.43,1893.02,1946.44,2.36,2.08,34.35,99.87,1.56,51.61,3.61,0.14,44.65,0,24,0.16,11.77,5.17,0.97,39.65,18.15,53.56,0,3.52,21.59,44.38
5217609,879,3954,8731.99999126,40200.99996106,85.41,34.56,17.64,0,4.6,76.77,15.28,38.43,468.15,688.76,0.74,98.9,56.91,44.07,4.54,87.84,0.54,65.37,0,11.09,1.42,80.23,0.11,24.41,74.87,33.49,70.37,100,100,85.84,73.66,71.54,0,100,54.71,17.23,5.76,0.3,3.44,0.71,55.27,0.606,1174.44,1936.78,0.764,1607.66,2105.34,6.44,9.96,49.76,57.4,45.42,14.19,1716.94,1714.63,2.17,1.83,44,99.61,1.07,22.91,3.48,0,73.57,0.04,18,0.05,16.8,2.01,1.02,75.3,43.22,88.62,0.02,4.29,18.54,37.67
5217708,481,1821,4313.99999522,15408.99998203,92.49,16.47,16.58,0,3.57,56.14,17.51,45.22,444.08,902.43,0.96,98.95,42.79,47.49,4.79,85.64,3.17,72.26,0,17.62,47.32,77.27,2.04,47.56,78.71,26.94,77.75,100,100,90.91,59.3,79.47,0,100,52.15,17.96,10.4,1.51,3.78,0.36,61.76,0.543,1092.37,2013.47,1.197,1847.39,1543.17,10.8,2.88,59.98,24.1,25.47,9.91,1693.95,1699.92,1.94,1.82,31.18,99.59,1.48,47.93,1.17,0.08,50.82,0,24,0.18,11.15,5.63,1.04,29.76,13.44,42.29,0,3.45,19.06,44.57
5218003,972,4178,9602.99999032,41085.9999585,94.01,20.45,16.26,0,4.28,70.36,15.59,43,423.57,863.13,0.92,99.36,35.35,53.63,3.54,77.81,0,53.15,0,20.06,48.78,78.02,0,33.15,79.67,28.59,75.02,100,100,88.77,56.73,78.08,0,100,65.84,21.1,12.23,3.33,4.13,0.38,58.74,0.526,1060.06,2015.61,0.596,1434.04,2405.17,6.15,2.92,57.03,27.74,31.3,8.03,1650.03,1736.75,2.18,1.85,37.97,99.77,0.93,31.33,2.24,0,66.44,0,20,0.09,14.16,3.22,1.02,44.16,15.2,53.42,0.03,4.1,18.13,42.3
5218102,154,588,773.99999842,3020.99999393,82.06,20.91,6.88,0,3.9,70.35,12.33,41.28,419.85,655.53,0.7,98.93,34.1,48.8,11.93,76.39,0,62.84,0,16.55,23.44,81.97,0,37.6,75.11,31.57,70.83,100,100,87.19,59.24,77.89,0,100,50.52,13.49,8.24,0.54,3.34,0.46,58.43,0.516,786.43,1525.44,0.845,1218.67,1441.65,6.7,1.54,57.53,26.03,30.41,7.5,1400.71,1371.44,1.8,1.46,37.51,99.58,3.29,73.85,6.41,0,19.74,0,21,0.07,16.14,2.67,1.14,44.95,23.62,53.18,0,3.62,15.19,40.57
5218300,551,2710,4972.99999449001,23517.99997292,83.68,26.74,11.77,0,4.73,76.3,15.53,42.49,287.58,596.65,0.64,97.56,57.47,65.5,5.35,49.47,0.96,38.84,0,41.87,24.97,54.56,0.96,16.12,64.16,45.48,60.73,100,100,86.78,73.84,70.03,0,100,51.43,12.76,8.1,1.32,2.72,0.38,53.77,0.493,815.62,1655.13,0.43,1069.46,2488.54,9.14,4.48,51.37,28.74,24.45,6.92,1406.85,1421.86,1.68,1.52,40.87,99,1.34,26.51,2.49,0,71,0,18,0.07,15.75,2.97,1.02,30.59,15.45,38.62,0.04,4.52,17.04,41.74
5218508,972,3912,9177.99999031,34275.9999611,90.38,17.53,18.42,0.13,3.73,60.62,15.13,43.11,459.79,986.51,1.05,99.47,54.07,45.9,4.72,86.29,47.93,74.99,47.82,16.61,53.92,80.56,37.54,49.85,82,24.04,81.05,100,100,89.93,50.65,79.86,0,100,46.08,18.58,11.43,2.28,3.99,0.48,59.93,0.407,906.14,2228.6,0.605,1375.4,2272.13,8.11,2.46,58.46,32.65,33.67,10.2,1817.68,1823.03,2.17,1.95,33.51,99.8,1.33,48.45,4.27,0.27,47.01,0,23,0.13,12.03,4.19,1.02,35.09,10.75,45.69,0,3.55,18.21,42.22
5218607,451,1776,2254.99999547,8911.99998223001,97.63,15.14,16.81,0,3.95,63.53,23.1,44.36,445.86,688.6,0.74,99.64,80.85,44.88,5.82,92.24,0,80.16,0,7.56,75.32,79.79,0,42.98,83.99,21.05,82.02,100,100,89.89,57.86,85.86,0,100,68.5,22.74,14.3,3.93,4.47,0.2,60.47,0.548,859.15,1566.46,0.985,1291.21,1311.33,10.98,2.99,58.66,36.03,35.79,10.99,1331.62,1302.51,1.67,1.39,32.57,99.73,1.68,48.43,2.09,0.12,49.35,0,22,0.14,12.43,4.5,0.95,59.2,25.14,69.58,0.05,3.78,25.4,43.55
5218706,228,897,1080.99999758,4289.99999057,98.24,16.33,16.22,0,3.97,64.46,17.28,42.41,356.69,667.74,0.71,98.86,60.24,54.21,5.04,81,2.6,68.08,0,14.58,37.92,85.26,2.6,31.89,76.12,31.38,73.82,100,100,89.75,75.63,87.28,0,100,55.47,15.89,8.17,0.54,3.5,0.49,52.35,0.398,724.27,1817.92,0.967,1521.35,1573.22,11.24,4.72,49.88,19.5,29.68,8.17,1500.01,1525.32,1.77,1.63,39.65,99.57,1.25,16.05,2.19,0,81.77,0,21,0.12,13.03,4.33,1.05,61.86,28.44,72.61,0,3.76,20.66,41.46
5218789,43,169,228.99999959,836.99999841,94.47,31.73,6.71,0,3.66,71.23,4.99,43.4,297.24,701.21,0.75,100,0,64.9,5.3,90.93,0,67.27,0,6.16,50.97,90.15,0,32.78,84.02,20.11,81.05,100,100,87.96,42.95,76.6,0,100,58.38,15.45,12.87,3.86,3.74,0,48.86,0.588,958.81,1631.74,1.208,1766.51,1462.18,5.72,1.45,48.15,50.88,29.46,2.95,1489.72,1487.22,1.85,1.59,47.51,100,1.39,81.18,0,0,17.84,0.97,24,0.21,14.54,7.16,1.2,31.49,18.63,35.81,0,3.67,7.21,42.88
5218805,2518,9811,24782.99997506,96308.99990255,93.77,22.9,18.37,0.78,3.89,65.77,16.13,42,564.46,1056.85,1.13,98.77,59.58,37.3,4.23,93.34,36.51,81.78,35.77,9.45,61.62,80.81,30.4,56.8,80.33,25,77,100,100,88.72,53.83,76.51,0,100,52.95,23.24,13.72,3.98,4.45,0.19,60.83,0.493,1275.8,2590.07,0.652,1785.43,2739.25,7.64,4.8,57.91,43.89,42.53,9.29,2196.27,2181.99,2.68,2.33,35.01,99.48,1.17,43.41,4.69,0.2,51.7,0.01,22,0.1,13.7,3.46,1.01,30.72,12.37,38.81,0.15,3.69,18.53,41.24
5218904,449,1776,4435.99999541,16685.99998179,99.28,16.76,16.31,0,3.76,62.11,18.19,44.08,409.08,708.4,0.76,99.53,62.58,48.79,6.19,80.93,0,61.65,0,14.25,34.42,81.43,0,34.09,80.23,28.06,78.62,100,100,90.12,63.03,84.7,0,100,56.2,18.48,10.11,2.06,3.88,0.7,55.41,0.48,806.52,1678.6,0.586,1026.46,1750.9,11.74,3.46,53.49,47,37.89,9.91,1411.67,1409.99,1.73,1.51,38.11,99.82,2.09,56.84,1.25,0,41.81,0.11,22,0.16,11.9,5.05,0.99,51.43,16.19,61.58,0.03,3.65,20.63,43.4
5219001,402,1547,1949.99999599,7352.99998464,94.03,18.09,13.7,0,3.77,63.34,18.08,42.9,371.55,609.35,0.65,98.16,69.86,54.95,5.06,80.49,0.53,59.9,0,12.32,29.3,84.7,0.28,32.96,74.5,33.91,72.87,100,100,89.45,69.55,74.48,0,100,53.45,17.95,9.82,1.31,3.56,0.27,52.92,0.399,688.52,1726.68,0.983,1435.5,1459.87,9.98,3.86,50.87,19.26,27.42,7.37,1515.06,1443.35,1.79,1.54,40.89,99.28,1.46,43.35,1.48,0.07,55.07,0.04,22,0.13,12.74,4.36,1.03,38.77,12.01,48.49,0,3.67,20.15,42.22
5219100,204,830,976.99999801,3915.99999193,99.41,24.31,10.09,0,4.01,68.48,17.5,43.31,343.31,607.95,0.65,96.64,76.88,53.39,2.54,92.93,0.51,64.24,0,10.68,60.08,86.34,0.51,30.07,76.17,30.66,76.1,100,100,87.78,63.03,83.07,0,100,41.34,15.7,9.3,0.7,3.4,0,61.2,0.572,856.51,1496.28,0.905,1229.07,1358.01,9.39,13.54,52.92,39.55,35.89,3.76,1375.93,1334.57,1.76,1.43,41.09,98.66,0.63,51.13,4.22,0,44.64,0,21,0.13,13.47,4.44,1.01,64.57,32.39,75.93,0,3.72,22.03,41.77
5219209,174,683,854.99999823,3260.99999318,93.22,21.43,3.37,0,3.81,63.82,2.86,43.37,375.27,680.56,0.73,98.72,30.63,57.27,6.18,60.56,0,60.79,0,19.56,16.91,80.44,0,22.52,79.04,24.53,74.68,100,100,89.18,54.81,75.3,0,100,32.2,14.7,6.15,0.25,3.43,0,55.26,0.539,818.2,1519.3,1.151,1467.8,1275.52,8.54,1.6,54.38,20.46,14.23,4.76,1266.12,1390.59,1.75,1.49,38.77,99.74,1.97,45.19,5.82,0,48.99,0,24,0.14,12.39,4.77,1.22,18.68,14.66,31.98,0,3.68,3.25,42.68
5219258,180,691,879.99999826,3522.99999336,77.3,26.14,7.22,0,4,64.75,12.46,42.21,492.45,688.61,0.74,100,35.4,42.89,6.06,64.27,0,42.14,0,24.8,35.18,71.8,0,42.98,64.59,41.55,61.68,100,100,88.87,73.68,81.58,0,100,51.75,10.04,3.3,0,2.52,1.06,63.04,0.308,501.06,1628.38,0.779,1296.3,1664.6,8.38,1.98,61.79,21.49,27.26,8.98,1272.9,1335.79,1.7,1.43,32.54,100,1.59,14.56,1.45,0.09,83.9,0,21,0.09,13.66,3.23,1.15,52.22,25.75,64.14,0,3.89,14.47,41.58
5219308,865,3516,8464.99999144001,33141.99996515,84.4,24.98,17.48,0.24,3.92,68.44,14.89,42.79,535.03,986.29,1.05,99.72,62.53,38.73,4.51,95.57,19.97,75.02,19.97,4.78,56.54,80.57,16.53,59.61,77.79,27.08,75.06,100,100,88.83,60.87,78.25,0,100,57.83,19.5,11.86,2.25,3.97,0.1,59.52,0.46,1097.07,2383.31,0.62,1464.31,2362.93,7.45,2.42,58.08,44.48,39.6,10.56,2050.35,1997.46,2.4,2.13,34.89,99.89,1.33,57.22,2.01,0.66,40.08,0.03,22,0.1,13.31,3.41,1.02,45.14,14.43,53.88,0,3.79,17.19,41.98
5219357,202,750,1031.99999801,3886.99999243,95.15,13.96,5.68,0,3.77,57.42,15.65,43.21,431.15,672.9,0.72,96.94,37.21,49.94,2.3,69.37,1,54.12,0,21.8,26.26,78.04,1,40.5,81.15,25.68,77.63,100,100,91.41,52.4,89.4,0,100,42.41,17.86,7.08,0.73,3.63,0.27,55.33,0.472,754.76,1600.08,0.771,1192.93,1547.32,11.37,5.62,52.21,15.54,34.15,6.3,1334.25,1374.46,1.68,1.47,41.41,98.87,0.61,49.11,2.33,0,48.56,0,23,0.17,11.76,5.05,1.12,41.74,15.35,48.19,0,3.64,17.28,43.02
5219407,205,813,1147.9999979,4533.99999172,92.27,14.64,7.67,0,3.95,68.31,14.53,43.76,468.15,1368.3,1.46,100,73.89,47.31,5.6,84.79,6.72,78.27,0,25.76,63.87,78.96,3.57,17.98,77.53,32.56,76.73,100,100,89.61,70.44,77.67,0,100,58.34,18.76,10.85,3.03,3.81,0.12,59.29,0.748,1851.82,2476,0.489,1408.53,2883.15,8.24,7.76,54.69,32,35.2,10.86,2222.34,2277.97,2.48,2.43,36.89,100,1.67,55.85,7.62,0,35.93,0.61,21,0.14,12.74,4.9,1.01,74.96,30.82,87.85,0.33,3.76,16.69,42.98
5219506,211,807,1039.99999788,3981.99999194,95.88,25.12,8.09,0,3.83,63.53,13.62,43.18,390.13,845.71,0.9,99.33,38.33,57,6.24,82.13,0,67.31,0,11.03,59.56,83.2,0,38.72,76.35,28.45,75.34,100,100,89.52,64.84,82.99,0,100,48.01,14.18,6.45,0.29,3.32,0.33,53.93,0.355,737.21,2075.97,0.599,1308.42,2184.23,10.99,0.59,53.61,24.66,22.57,1.84,1729.85,1752.3,2.2,1.87,40.11,99.75,1.75,51.23,2.27,0,46.49,0,22,0.16,13.13,4.93,1.07,44.12,17.94,55.22,0,3.65,14.26,42.32
5219605,235,1032,1173.99999762,5101.99998969,97.18,26.4,14.58,0,4.35,72.48,17.89,43.11,352.23,745.54,0.8,99.22,61.02,58.37,3.35,82.54,0,46.91,0,11.41,36.98,85.1,0,28.5,76.95,30.44,73.01,100,100,90.67,64.78,88.41,0,100,53.38,12.01,6.77,1.81,3.33,0.13,54.83,0.504,930.64,1846.36,0.62,1293.3,2086,8.1,4.43,52.4,33.14,35.17,4.28,1616.37,1568.6,2.01,1.68,41.31,99.73,0.84,33.74,2.37,0,63.89,0,20,0.06,11.16,2.29,1.03,61.21,26.16,71.19,0,4.07,20.22,42
5219704,393,1595,3884.99999607,16521.9999839,93.44,26.04,18.51,0,4.25,73.94,12.52,39.73,483.01,867.2,0.93,97.75,25.12,43.4,5.42,76.31,0,58.82,0,23.79,41.39,66.61,0,39.07,79.86,28.17,73.88,100,100,87.98,62.22,80.32,0,100,59.17,18.38,9.56,0.95,3.85,0.35,58.84,0.562,1196.93,2128.49,0.801,1751.84,2186.63,5.64,2.26,57.51,21.64,17.41,6.61,1931.59,1903.8,2.4,2.03,38.58,99.18,1.35,36.81,2.58,0.14,60.47,0,20,0.06,14.82,2.27,1.08,61.76,30.13,74.52,0.1,4.1,14.19,39.12
5219753,840,3651,8057.99999155001,35508.99996339,88.2,39.17,18.76,0,4.41,74.42,14.56,40.46,485.99,711.44,0.76,97.14,47.04,41.63,4.14,84.08,8.23,51.21,0,18.68,47.16,73.05,3.51,21.48,76.7,30,70.27,100,100,85.8,58.16,72.93,0,100,52.3,15.61,5.38,0.58,3.36,0.28,55.35,0.585,1133.94,1939.39,0.816,1596.49,1957.26,7.08,4.49,52.87,60.9,44.33,10.39,1703.1,1707.7,2.18,1.82,40.45,98.69,1.02,31.37,3.05,0.21,65.33,0.04,19,0.06,17.35,2.63,1.02,74.68,49,87.67,0.03,4.17,16.91,39.64
5219803,459,2325,2190.99999546,10329.99997727,82.22,26.37,4.2,0,4.71,72.2,16.98,44.24,267.52,459.98,0.49,98.7,31.03,69.17,4.41,31.61,0,24.6,0,61.4,8.57,38.28,0,15.4,57.45,54.87,54.03,100,100,87.38,73.23,64.79,0,100,51.44,8.43,5.62,0.5,1.99,2.04,49.13,0.643,798.5,1241.59,0.877,1100.7,1254.59,10.08,2.42,47.94,21.1,17.67,3.57,1188.01,1139.2,1.43,1.22,44.01,99.47,1.13,22.6,2.69,0.1,74.6,0,17,0.11,15.51,4.65,1.08,15.02,10.75,21.78,0.04,4.56,18.23,43.78
5219902,405,1536,2013.99999599,8096.99998489,97.55,20.55,8.07,0.25,4.02,62.67,11.08,43.88,353.9,494.18,0.53,98.87,29,59.8,5.69,67.2,6.81,47,0,20.54,8.71,75.79,2.42,22.75,70.06,36.82,68.72,100,100,88.96,71.8,71.68,0,100,55.17,15.46,7.97,0.93,3.31,0.33,48.8,0.602,795.6,1321.26,0.751,1069.23,1424.02,7.41,7.02,45.37,24.83,25.52,3.53,1233.96,1219.2,1.57,1.3,46.74,99.52,1.41,47.08,1.92,0.11,50.9,0,21,0.12,13.26,4.31,1.12,35.39,13.98,43.44,0,3.89,12.79,43.52
